"","GaussianCurvature","PialVol","WhiteVol","Session","SUBJ","hemi","ROI","AvgThickness","logAvgThickness","TotalArea","logTotalArea","ExposedArea","logExposedArea","WhiteSurfArea","logWhiteSurfArea","GMvolume","localGI","k","K","S","I","Knorm","Snorm","Inorm","c","TotalArea_corrected","ExposedArea_corrected","localGI_corrected","logTotalArea_corrected","logExposedArea_corrected","k_corrected","K_corrected","I_corrected","S_corrected"
"247",0,0,0,"2","SUBJ123","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",0,0,0,"2","SUBJ123","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0,0,0,"2","SUBJ139","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",0,0,0,"2","SUBJ139","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0,0,0,"2","SUBJ139","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",0,0,0,"2","SUBJ139","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0,0,0,"2","SUBJ139","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0,0,0,"2","SUBJ139","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",0,0,0,"2","SUBJ139","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0,0,0,"2","SUBJ139","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",0,0,0,"2","SUBJ141","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",0,0,0,"2","SUBJ141","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",0,0,0,"2","SUBJ141","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0,0,0,"2","SUBJ141","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",0,0,0,"2","SUBJ141","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",0,0,0,"2","SUBJ141","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0,0,0,"2","SUBJ141","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0,0,0,"2","SUBJ141","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",0,0,0,"2","SUBJ142","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",0,0,0,"2","SUBJ142","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",0,0,0,"2","SUBJ142","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0,0,0,"2","SUBJ142","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",0,0,0,"2","SUBJ146","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0,0,0,"2","SUBJ146","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",0,0,0,"2","SUBJ146","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",0,0,0,"2","SUBJ146","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0,0,0,"2","SUBJ146","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0,0,0,"2","SUBJ146","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",0,0,0,"2","SUBJ146","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",0,0,0,"2","SUBJ146","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0,0,0,"2","SUBJ147","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",0,0,0,"2","SUBJ147","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",0,0,0,"2","SUBJ147","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",0,0,0,"2","SUBJ147","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",0,0,0,"2","SUBJ147","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",0,0,0,"2","SUBJ147","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",0,0,0,"2","SUBJ147","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0,0,0,"2","SUBJ147","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0,0,0,"2","SUBJ162","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",0,0,0,"2","SUBJ162","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",0,0,0,"2","SUBJ162","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",0,0,0,"2","SUBJ162","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0,0,0,"2","SUBJ162","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",0,0,0,"2","SUBJ162","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",0,0,0,"2","SUBJ162","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",0,0,0,"2","SUBJ162","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0,0,0,"2","SUBJ163","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",0,0,0,"2","SUBJ163","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0,0,0,"2","SUBJ163","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",0,0,0,"2","SUBJ163","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",0,0,0,"2","SUBJ163","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",0,0,0,"2","SUBJ163","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",0,0,0,"2","SUBJ163","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",0,0,0,"2","SUBJ163","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",0,0,0,"2","SUBJ164","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",0,0,0,"2","SUBJ164","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",0,0,0,"2","SUBJ164","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",0,0,0,"2","SUBJ164","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0,0,0,"2","SUBJ164","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",0,0,0,"2","SUBJ164","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",0,0,0,"2","SUBJ164","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",0,0,0,"2","SUBJ164","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",0,0,0,"2","SUBJ167","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0,0,0,"2","SUBJ167","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",0,0,0,"2","SUBJ167","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",0,0,0,"2","SUBJ167","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0,0,0,"2","SUBJ167","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0,0,0,"2","SUBJ167","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",0,0,0,"2","SUBJ167","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",0,0,0,"2","SUBJ167","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0,0,0,"2","SUBJ168","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",0,0,0,"2","SUBJ168","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",0,0,0,"2","SUBJ168","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",0,0,0,"2","SUBJ168","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",0,0,0,"2","SUBJ168","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",0,0,0,"2","SUBJ168","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0,0,0,"2","SUBJ168","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",0,0,0,"2","SUBJ168","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",0,0,0,"2","SUBJ175","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",0,0,0,"2","SUBJ175","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",0,0,0,"2","SUBJ175","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",0,0,0,"2","SUBJ175","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",0,0,0,"2","SUBJ175","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",0,0,0,"2","SUBJ175","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0,0,0,"2","SUBJ175","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",0,0,0,"2","SUBJ175","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",0,0,0,"2","SUBJ176","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0,0,0,"2","SUBJ176","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0,0,0,"2","SUBJ176","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",0,0,0,"2","SUBJ176","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0,0,0,"2","SUBJ176","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0,0,0,"2","SUBJ176","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",0,0,0,"2","SUBJ176","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",0,0,0,"2","SUBJ176","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",0,0,0,"2","SUBJ182","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",0,0,0,"2","SUBJ182","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",0,0,0,"2","SUBJ182","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",0,0,0,"2","SUBJ182","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0,0,0,"2","SUBJ182","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",0,0,0,"2","SUBJ182","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",0,0,0,"2","SUBJ182","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",0,0,0,"2","SUBJ182","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",0,0,0,"2","SUBJ189","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",0,0,0,"2","SUBJ189","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0,0,0,"2","SUBJ189","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",0,0,0,"2","SUBJ189","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0,0,0,"2","SUBJ194","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",0,0,0,"2","SUBJ194","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",0,0,0,"2","SUBJ194","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",0,0,0,"2","SUBJ194","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",0,0,0,"2","SUBJ194","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",0,0,0,"2","SUBJ194","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",0,0,0,"2","SUBJ194","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",0,0,0,"2","SUBJ194","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",0,0,0,"2","SUBJ200","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",0,0,0,"2","SUBJ200","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",0,0,0,"2","SUBJ200","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",0,0,0,"2","SUBJ200","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",0,0,0,"2","SUBJ200","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0,0,0,"2","SUBJ200","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0,0,0,"2","SUBJ200","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",0,0,0,"2","SUBJ200","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",0,0,0,"2","SUBJ201","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
