"","Sample","ROI","c"
"6030","AOMICPIOP2","T",3.77568277205555
"6031","AOMICPIOP2","O",2.89987575598882
"6032","AOMICPIOP2","O",2.89118756409993
"6033","AOMICPIOP2","F",1.86176060598502
"6034","AOMICPIOP2","F",1.93940344635676
"6035","AOMICPIOP2","P",5.52280682010347
"6036","AOMICPIOP2","P",4.39667499623446
"6037","AOMICPIOP2","T",3.6178661457583
"6038","AOMICPIOP2","T",3.53499171376386
"6039","AOMICPIOP2","O",2.88629187346143
"6040","AOMICPIOP2","O",3.11479252029059
"6041","AOMICPIOP2","F",1.89037673648294
"6042","AOMICPIOP2","F",1.87014247718152
"6043","AOMICPIOP2","P",5.06081901793237
"6044","AOMICPIOP2","P",4.6354173299111
"6045","AOMICPIOP2","T",3.9796799612398
"6046","AOMICPIOP2","T",4.00817784671522
"6047","AOMICPIOP2","O",2.90226871397227
"6048","AOMICPIOP2","O",3.0643784374981
"6049","AOMICPIOP2","F",1.91515170460898
"6050","AOMICPIOP2","F",1.85304341680852
"6051","AOMICPIOP2","P",5.28492590987321
"6052","AOMICPIOP2","P",5.81980327407084
"6053","AOMICPIOP2","T",3.7530913765369
"6054","AOMICPIOP2","T",3.49251816419444
"6055","AOMICPIOP2","O",3.07755987150135
"6056","AOMICPIOP2","O",3.0182991228614
"6057","AOMICPIOP2","F",1.70301086744214
"6058","AOMICPIOP2","F",1.90976277400336
"6059","AOMICPIOP2","P",4.35839865968333
"6060","AOMICPIOP2","P",4.83924207551804
"6061","AOMICPIOP2","T",3.84995718960947
"6062","AOMICPIOP2","T",3.62169469127284
"6063","AOMICPIOP2","O",3.03961660872075
"6064","AOMICPIOP2","O",3.24684388217012
"6065","AOMICPIOP2","F",1.87900919346999
"6066","AOMICPIOP2","F",1.98905215791605
"6067","AOMICPIOP2","P",5.05093277802481
"6068","AOMICPIOP2","P",4.79462143338115
"6069","AOMICPIOP2","T",4.21960147032074
"6070","AOMICPIOP2","T",4.3209815179288
"6071","AOMICPIOP2","O",3.02925132724189
"6072","AOMICPIOP2","O",3.33167382722554
"6073","AOMICPIOP2","F",1.77150454945856
"6074","AOMICPIOP2","F",1.91789375438668
"6075","AOMICPIOP2","P",5.13014460159866
"6076","AOMICPIOP2","P",4.54274106083119
"6077","AOMICPIOP2","T",3.7206612433716
"6078","AOMICPIOP2","T",3.84449884173757
"6079","AOMICPIOP2","O",2.80831623804205
"6080","AOMICPIOP2","O",3.24999593178906
"6081","AOMICPIOP2","F",1.93636265452197
"6082","AOMICPIOP2","F",1.80783372947348
"6083","AOMICPIOP2","P",3.85632766141264
"6084","AOMICPIOP2","P",4.66923717583259
"6085","AOMICPIOP2","T",3.60240464419227
"6086","AOMICPIOP2","T",3.68216927198579
"6087","AOMICPIOP2","O",3.57218401212489
"6088","AOMICPIOP2","O",3.10657607480721
"6089","AOMICPIOP2","F",1.85698550491458
"6090","AOMICPIOP2","F",1.93642913225863
"6091","AOMICPIOP2","P",5.03529693691835
"6092","AOMICPIOP2","P",4.33989014069315
"6093","AOMICPIOP2","T",4.07536525634996
"6094","AOMICPIOP2","T",3.48734936923316
"6095","AOMICPIOP2","O",2.89911773666158
"6096","AOMICPIOP2","O",2.703833359932
"6097","AOMICPIOP2","F",1.86721017186117
"6098","AOMICPIOP2","F",1.89699877018378
"6099","AOMICPIOP2","P",3.71827709309357
"6100","AOMICPIOP2","P",4.22247761733312
"6101","AOMICPIOP2","T",3.70130234592798
"6102","AOMICPIOP2","T",3.43631569830462
"6103","AOMICPIOP2","O",3.1392854973738
"6104","AOMICPIOP2","O",3.36634433574573
"6105","AOMICPIOP2","F",2.01681230217187
"6106","AOMICPIOP2","F",1.9167496653248
"6107","AOMICPIOP2","P",4.67087379064092
"6108","AOMICPIOP2","P",4.78841716200415
"6109","AOMICPIOP2","T",3.98991546867428
"6110","AOMICPIOP2","T",3.71122559958084
"6111","AOMICPIOP2","O",3.24854777535242
"6112","AOMICPIOP2","O",3.116457207397
"6113","AOMICPIOP2","F",1.91719570391216
"6114","AOMICPIOP2","F",1.81853530690087
"6115","AOMICPIOP2","P",3.82450937314414
"6116","AOMICPIOP2","P",4.29567490192475
"6117","AOMICPIOP2","T",4.17604435688047
"6118","AOMICPIOP2","T",3.79225657745023
"6119","AOMICPIOP2","O",3.19008955565479
"6120","AOMICPIOP2","O",2.91547231319659
"6121","AOMICPIOP2","F",1.88831490902451
"6122","AOMICPIOP2","F",1.83473802819153
"6123","AOMICPIOP2","P",4.78914063341247
"6124","AOMICPIOP2","P",4.45351571882996
"6125","AOMICPIOP2","T",4.21138684024306
"6126","AOMICPIOP2","T",3.93067967980248
"6127","AOMICPIOP2","O",2.77644137546748
"6128","AOMICPIOP2","O",2.53779746773214
"6129","AOMICPIOP2","F",1.89570583002623
"6130","AOMICPIOP2","F",1.87391363250547
"6131","AOMICPIOP2","P",4.05850449737049
"6132","AOMICPIOP2","P",3.92298572846332
"6133","AOMICPIOP2","T",4.18933686878161
"6134","AOMICPIOP2","T",4.13479103003861
"6135","AOMICPIOP2","O",2.99203419383425
"6136","AOMICPIOP2","O",2.86923064317552
"6137","AOMICPIOP2","F",1.82342674735129
"6138","AOMICPIOP2","F",1.85851103092746
"6139","AOMICPIOP2","P",4.9027792401871
"6140","AOMICPIOP2","P",3.80286789422525
"6141","AOMICPIOP2","T",3.78336309954
"6142","AOMICPIOP2","T",3.44307975018082
"6143","AOMICPIOP2","O",3.17598320194146
"6144","AOMICPIOP2","O",3.58800949891626
"6145","AOMICPIOP2","F",1.72563429640011
"6146","AOMICPIOP2","F",1.8968578705167
"6147","AOMICPIOP2","P",5.1357944237706
"6148","AOMICPIOP2","P",4.67111474111897
"6149","AOMICPIOP2","T",3.82645107579138
"6150","AOMICPIOP2","T",3.86750036627536
"6151","AOMICPIOP2","O",3.27673146926025
"6152","AOMICPIOP2","O",3.34736225658744
"6153","AOMICPIOP2","F",1.81806908635714
"6154","AOMICPIOP2","F",1.77877827658761
"6155","AOMICPIOP2","P",5.0130968133422
"6156","AOMICPIOP2","P",4.48705862365206
"6157","AOMICPIOP2","T",4.18273916570637
"6158","AOMICPIOP2","T",4.53046958068106
"6159","AOMICPIOP2","O",3.08360269007531
"6160","AOMICPIOP2","O",3.44140843284439
"6161","AOMICPIOP2","F",1.91085286563066
"6162","AOMICPIOP2","F",1.81411835442744
"6163","AOMICPIOP2","P",4.4129711607753
"6164","AOMICPIOP2","P",4.67065922914455
"6165","AOMICPIOP2","T",3.8918275875015
"6166","AOMICPIOP2","T",3.65888978442739
"6167","AOMICPIOP2","O",2.98344122961486
"6168","AOMICPIOP2","O",2.78904426026556
"6169","AOMICPIOP2","F",1.91869959130867
"6170","AOMICPIOP2","F",1.90161766272714
"6171","AOMICPIOP2","P",5.23645401368499
"6172","AOMICPIOP2","P",5.23842779837865
"6173","AOMICPIOP2","T",3.23900047799517
"6174","AOMICPIOP2","T",3.44415967097075
"6175","AOMICPIOP2","O",3.27642162944382
"6176","AOMICPIOP2","O",2.9967321301251
"6177","AOMICPIOP2","F",1.90018026574804
"6178","AOMICPIOP2","F",1.77918883822533
"6179","AOMICPIOP2","P",4.66148838798939
"6180","AOMICPIOP2","P",4.81072737480528
"6181","AOMICPIOP2","T",3.65959335729696
"6182","AOMICPIOP2","T",3.53222166007718
"6183","AOMICPIOP2","O",2.79027375739743
"6184","AOMICPIOP2","O",2.77857170702043
"6185","AOMICPIOP2","F",1.95415801200705
"6186","AOMICPIOP2","F",1.93654528447182
"6187","AOMICPIOP2","P",5.01105432630792
"6188","AOMICPIOP2","P",5.25162257890826
"6189","AOMICPIOP2","T",3.5220633875838
"6190","AOMICPIOP2","T",3.63212132160045
"6191","AOMICPIOP2","O",3.53034501412562
"6192","AOMICPIOP2","O",3.53199426591515
"6193","AOMICPIOP2","F",1.98081933096631
"6194","AOMICPIOP2","F",1.88590325210036
"6195","AOMICPIOP2","P",4.3914332956408
"6196","AOMICPIOP2","P",3.91000714735407
"6197","AOMICPIOP2","T",3.71413379430913
"6198","AOMICPIOP2","T",3.73104396700981
"6199","AOMICPIOP2","O",3.04411295248334
"6200","AOMICPIOP2","O",2.77916256205289
"6201","AOMICPIOP2","F",1.96497774189731
"6202","AOMICPIOP2","F",2.05895746182422
"6203","AOMICPIOP2","P",3.53167298274962
"6204","AOMICPIOP2","P",3.98946624585323
"6205","AOMICPIOP2","T",3.45233503329302
"6206","AOMICPIOP2","T",3.59758651532426
"6207","AOMICPIOP2","O",3.48910007004551
"6208","AOMICPIOP2","O",3.25555558875104
"6209","AOMICPIOP2","F",1.89344826832204
"6210","AOMICPIOP2","F",1.8819260746022
"6211","AOMICPIOP2","P",4.04688166450287
"6212","AOMICPIOP2","P",4.51142782902429
"6213","AOMICPIOP2","T",3.79281979308459
"6214","AOMICPIOP2","T",3.9826698316565
"6215","AOMICPIOP2","O",3.23046294374927
"6216","AOMICPIOP2","O",3.01982040561209
"6217","ADNI","F",1.9258862351081
"6218","ADNI","P",3.64174010852832
"6219","ADNI","T",3.48142731825718
"6220","ADNI","O",2.90933377314036
"6221","ADNI","F",1.94416818229978
"6222","ADNI","P",4.76193078180639
"6223","ADNI","T",3.91018893186694
"6224","ADNI","O",2.96632389230806
"6225","ADNI","F",1.93150243404533
"6226","ADNI","P",4.54495251296796
"6227","ADNI","T",3.77181997377802
"6228","ADNI","O",2.95552134108641
"6229","ADNI","F",1.88994210012089
"6230","ADNI","P",4.57210541647095
"6231","ADNI","T",3.87306865610664
"6232","ADNI","O",2.95960165076219
"6233","ADNI","F",1.89477948728371
"6234","ADNI","P",4.44891477176618
"6235","ADNI","T",3.80504301595389
"6236","ADNI","O",2.89151686842858
"6237","ADNI","F",1.92527533521219
"6238","ADNI","P",4.60939853427184
"6239","ADNI","T",3.60350014778232
"6240","ADNI","O",2.64408929372969
"6241","ADNI","F",1.82469212486281
"6242","ADNI","P",4.51457239030248
"6243","ADNI","T",3.39394415591283
"6244","ADNI","O",2.65116266350155
"6245","ADNI","F",1.81613819394069
"6246","ADNI","P",5.20256683387858
"6247","ADNI","T",3.59522846385026
"6248","ADNI","O",2.72746741940536
"6249","ADNI","F",1.76874838765009
"6250","ADNI","P",5.08986191399406
"6251","ADNI","T",3.23662752877414
"6252","ADNI","O",2.75557567594312
"6253","ADNI","F",1.79950851379011
"6254","ADNI","P",5.0042675795212
"6255","ADNI","T",3.20650438984693
"6256","ADNI","O",2.6770241520462
"6257","ADNI","F",1.78677853189093
"6258","ADNI","P",5.13098130697534
"6259","ADNI","T",3.26605759705395
"6260","ADNI","O",2.66053261766356
"6261","ADNI","F",1.77709649755873
"6262","ADNI","P",5.44947408017727
"6263","ADNI","T",3.53453641979707
"6264","ADNI","O",2.76991101781189
"6265","ADNI","F",1.82745209989976
"6266","ADNI","P",4.47466635483658
"6267","ADNI","T",3.98458591317513
"6268","ADNI","O",3.27670641213387
"6269","ADNI","F",1.82792797263133
"6270","ADNI","P",4.75647992783192
"6271","ADNI","T",4.07873930870944
"6272","ADNI","O",3.30148701047824
"6273","ADNI","F",1.84554838996579
"6274","ADNI","P",4.38033367700078
"6275","ADNI","T",4.08764605923812
"6276","ADNI","O",3.27960942069079
"6277","ADNI","F",1.93308141818651
"6278","ADNI","P",3.89022384577846
"6279","ADNI","T",4.0327922177849
"6280","ADNI","O",3.27985779980988
"6281","ADNI","F",1.86589453053992
"6282","ADNI","P",4.09204041649954
"6283","ADNI","T",3.63255678778986
"6284","ADNI","O",3.35449656123095
"6285","ADNI","F",1.9479748867324
"6286","ADNI","P",4.28639604334074
"6287","ADNI","T",3.8526770346885
"6288","ADNI","O",3.36619278792323
"6289","ADNI","F",1.94227097806032
"6290","ADNI","P",3.9903371819794
"6291","ADNI","T",3.53345683217765
"6292","ADNI","O",3.31677574860772
"6293","ADNI","F",1.93823580691128
"6294","ADNI","P",4.25020131005575
"6295","ADNI","T",3.83650743028589
"6296","ADNI","O",3.15135079487257
"6297","ADNI","F",1.89998849325308
"6298","ADNI","P",4.12609332189564
"6299","ADNI","T",3.72986377950117
"6300","ADNI","O",3.28819546222866
"6301","ADNI","F",2.14944476524845
"6302","ADNI","P",2.93001843389027
"6303","ADNI","T",3.74912579595141
"6304","ADNI","O",3.10061836257238
"6305","ADNI","F",2.15160686474911
"6306","ADNI","P",3.19749893492772
"6307","ADNI","T",3.8697876857157
"6308","ADNI","O",3.13212084254224
"6309","ADNI","F",2.07901756252385
"6310","ADNI","P",3.14819972116309
"6311","ADNI","T",3.89910187447374
"6312","ADNI","O",3.1128540079556
"6313","ADNI","F",2.13207738288788
"6314","ADNI","P",3.06139657552529
"6315","ADNI","T",3.87925527548992
"6316","ADNI","O",3.06739427872612
"6317","ADNI","F",2.12874827522135
"6318","ADNI","P",3.11093039996483
"6319","ADNI","T",3.9131867256671
"6320","ADNI","O",3.10553072707502
"6321","ADNI","F",1.85627650923335
"6322","ADNI","P",5.10208609397711
"6323","ADNI","T",3.6441679603406
"6324","ADNI","O",2.78003379549478
"6325","ADNI","F",1.89168408728957
"6326","ADNI","P",4.87163855552099
"6327","ADNI","T",3.76018068446348
"6328","ADNI","O",3.00499566846406
"6329","ADNI","F",1.82925296466382
"6330","ADNI","P",4.8694863696394
"6331","ADNI","T",3.45408183338959
"6332","ADNI","O",2.78061944051354
"6333","ADNI","F",1.93309728344874
"6334","ADNI","P",4.75610595305122
"6335","ADNI","T",3.71153203541542
"6336","ADNI","O",2.95249509458547
"6337","ADNI","F",1.85832427658357
"6338","ADNI","P",4.76945479174762
"6339","ADNI","T",3.58163729023544
"6340","ADNI","O",2.83997597446876
"6341","ADNI","F",1.94776455656399
"6342","ADNI","P",5.2097062563836
"6343","ADNI","T",3.567696717299
"6344","ADNI","O",3.15353420143169
"6345","ADNI","F",1.85515492283538
"6346","ADNI","P",4.05628365317761
"6347","ADNI","T",3.67994826608157
"6348","ADNI","O",3.28370856002292
"6349","ADNI","F",1.86441615018005
"6350","ADNI","P",4.20927729060486
"6351","ADNI","T",3.69176886114341
"6352","ADNI","O",3.2677886531514
"6353","ADNI","F",1.87177367069294
"6354","ADNI","P",4.34843753024835
"6355","ADNI","T",3.70684652688409
"6356","ADNI","O",3.2612714786155
"6357","ADNI","F",1.87678233491454
"6358","ADNI","P",4.18740924325621
"6359","ADNI","T",3.69186037113228
"6360","ADNI","O",3.25033757785492
"6361","ADNI","F",1.85331379557032
"6362","ADNI","P",4.20492153752641
"6363","ADNI","T",3.68169686832667
"6364","ADNI","O",3.15311097926183
"6365","ADNI","F",1.92437933036851
"6366","ADNI","P",5.24575707622558
"6367","ADNI","T",3.59653840274001
"6368","ADNI","O",3.08752522155489
"6369","ADNI","F",1.95990366903051
"6370","ADNI","P",5.25547615311296
"6371","ADNI","T",3.71900236023823
"6372","ADNI","O",3.14454884807983
"6373","ADNI","F",1.9713354996789
"6374","ADNI","P",4.09046451925692
"6375","ADNI","T",3.44815979444133
"6376","ADNI","O",3.07829076609958
"6377","ADNI","F",1.94118651677799
"6378","ADNI","P",4.03274621369566
"6379","ADNI","T",3.50627699636554
"6380","ADNI","O",3.07082840413587
"6381","ADNI","F",1.95435483546455
"6382","ADNI","P",4.10970586496675
"6383","ADNI","T",3.43472170605276
"6384","ADNI","O",3.06408897177245
"6385","ADNI","F",1.9710028678847
"6386","ADNI","P",4.0208884395225
"6387","ADNI","T",3.47651064498267
"6388","ADNI","O",3.00168717254586
"6389","ADNI","F",1.92853334277083
"6390","ADNI","P",4.49457281476676
"6391","ADNI","T",3.09250155982658
"6392","ADNI","O",3.17330834958752
"6393","ADNI","F",1.85854179001458
"6394","ADNI","P",4.55785976183691
"6395","ADNI","T",3.1859354656112
"6396","ADNI","O",2.99637823039738
"6397","ADNI","F",1.94096968354947
"6398","ADNI","P",5.00464296876604
"6399","ADNI","T",3.13949817241903
"6400","ADNI","O",3.13456500287553
"6401","ADNI","F",1.92621147285201
"6402","ADNI","P",4.65588174227769
"6403","ADNI","T",3.26999036920013
"6404","ADNI","O",3.33779319886524
"6405","ADNI","F",1.96203035804849
"6406","ADNI","P",4.90380875435025
"6407","ADNI","T",3.15875259907739
"6408","ADNI","O",3.05696859412892
"6409","ADNI","F",1.94983930501834
"6410","ADNI","P",4.44128846223598
"6411","ADNI","T",3.61195821382809
"6412","ADNI","O",3.16313632982384
"6413","ADNI","F",1.95446514291969
"6414","ADNI","P",4.41446785535297
"6415","ADNI","T",3.67338427281896
"6416","ADNI","O",3.11493479962781
"6417","ADNI","F",1.95585090974064
"6418","ADNI","P",3.95553578803548
"6419","ADNI","T",3.71938706605722
"6420","ADNI","O",3.13816713727588
"6421","ADNI","F",1.94407563617029
"6422","ADNI","P",4.41057666001484
"6423","ADNI","T",3.74275491252012
"6424","ADNI","O",3.08503225093355
"6425","ADNI","F",1.97815810779711
"6426","ADNI","P",3.94091534579684
"6427","ADNI","T",3.64170633066306
"6428","ADNI","O",3.11930114691272
"6429","ADNI","F",1.78057058802767
"6430","ADNI","P",4.46246191152871
"6431","ADNI","T",3.71274662259795
"6432","ADNI","O",2.71056021164109
"6433","ADNI","F",1.81725029038438
"6434","ADNI","P",4.83731135955173
"6435","ADNI","T",3.70330560226195
"6436","ADNI","O",2.75480241797548
"6437","ADNI","F",1.82689864859225
"6438","ADNI","P",4.79695152626596
"6439","ADNI","T",3.76857515900762
"6440","ADNI","O",2.81315767692266
"6441","ADNI","F",1.79685867791758
"6442","ADNI","P",4.48731033241763
"6443","ADNI","T",3.71989804537797
"6444","ADNI","O",2.75405559086368
"6445","ADNI","F",1.83962784086513
"6446","ADNI","P",3.87814828817224
"6447","ADNI","T",3.50000891375272
"6448","ADNI","O",3.28267225876406
"6449","ADNI","F",1.80781920752694
"6450","ADNI","P",3.84881879629212
"6451","ADNI","T",3.65529003004157
"6452","ADNI","O",3.35574608962927
"6453","ADNI","F",1.82726345255915
"6454","ADNI","P",3.95814318918025
"6455","ADNI","T",3.51650790981779
"6456","ADNI","O",3.296861353151
"6457","ADNI","F",1.89734897175739
"6458","ADNI","P",4.36436758380566
"6459","ADNI","T",3.3000368281593
"6460","ADNI","O",3.21354635934418
"6461","ADNI","F",1.84406852497043
"6462","ADNI","P",4.84480122420881
"6463","ADNI","T",3.34693875906084
"6464","ADNI","O",3.24302476775808
"6465","ADNI","F",1.90154121426854
"6466","ADNI","P",4.35939421575721
"6467","ADNI","T",3.29586639776313
"6468","ADNI","O",3.22111944087504
"6469","ADNI","F",1.95313026079754
"6470","ADNI","P",3.70252002836226
"6471","ADNI","T",3.39683199693783
"6472","ADNI","O",3.69551299704255
"6473","ADNI","F",1.85011933184971
"6474","ADNI","P",4.44268699909183
"6475","ADNI","T",3.38619587984836
"6476","ADNI","O",3.10469909183538
"6477","ADNI","F",1.90086907340539
"6478","ADNI","P",4.46358212338718
"6479","ADNI","T",3.3774009071129
"6480","ADNI","O",3.41445621647401
"6481","ADNI","F",1.84156117778384
"6482","ADNI","P",4.50357373451313
"6483","ADNI","T",3.4715252840166
"6484","ADNI","O",3.05771758017917
"6485","ADNI","F",1.90037118301656
"6486","ADNI","P",4.46349252393401
"6487","ADNI","T",3.51334617806741
"6488","ADNI","O",3.35548680848827
"6489","ADNI","F",1.86571833796233
"6490","ADNI","P",4.38351319097102
"6491","ADNI","T",3.35855221734796
"6492","ADNI","O",3.42796904903616
"6493","ADNI","F",1.88648265097015
"6494","ADNI","P",5.03095611065393
"6495","ADNI","T",3.41753958576872
"6496","ADNI","O",3.29013205577923
"6497","ADNI","F",1.86677103027995
"6498","ADNI","P",5.32163309652644
"6499","ADNI","T",3.28761119147912
"6500","ADNI","O",3.31189069352515
"6501","ADNI","F",1.91252487312008
"6502","ADNI","P",5.05686527509244
"6503","ADNI","T",3.36904699107709
"6504","ADNI","O",3.29970164759064
"6505","ADNI","F",1.84223816680868
"6506","ADNI","P",5.08701931666588
"6507","ADNI","T",3.31079531491317
"6508","ADNI","O",3.26520628384862
"6509","ADNI","F",2.07487500249941
"6510","ADNI","P",4.65385203600226
"6511","ADNI","T",3.45411185747081
"6512","ADNI","O",3.23103323949286
"6513","ADNI","F",1.98072234744959
"6514","ADNI","P",4.66115496602216
"6515","ADNI","T",3.45042642081357
"6516","ADNI","O",3.15273403086404
"6517","ADNI","F",2.04690183696818
"6518","ADNI","P",4.72861211503436
"6519","ADNI","T",3.53287685503852
"6520","ADNI","O",3.09383942449279
"6521","ADNI","F",2.00261558057972
"6522","ADNI","P",4.70388206086666
"6523","ADNI","T",3.46266999309371
"6524","ADNI","O",3.11052362407293
"6525","ADNI","F",2.03897545005586
"6526","ADNI","P",4.59802179735062
"6527","ADNI","T",3.64196608250322
"6528","ADNI","O",3.08682486635656
"6529","ADNI","F",2.04841593709792
"6530","ADNI","P",4.64245084456349
"6531","ADNI","T",3.4757674341133
"6532","ADNI","O",3.08835523624761
"6533","ADNI","F",2.00312782983458
"6534","ADNI","P",4.85565841907142
"6535","ADNI","T",3.53568275598254
"6536","ADNI","O",3.45309410728253
"6537","ADNI","F",1.88750506695528
"6538","ADNI","P",4.64822204291522
"6539","ADNI","T",3.31040522303601
"6540","ADNI","O",3.40211794263174
"6541","ADNI","F",1.94388659449864
"6542","ADNI","P",4.8768274377807
"6543","ADNI","T",3.43269705490208
"6544","ADNI","O",3.42407723687884
"6545","ADNI","F",2.02041503437079
"6546","ADNI","P",4.81627235894737
"6547","ADNI","T",3.59167097046079
"6548","ADNI","O",3.37903457285983
"6549","ADNI","F",1.89712202478335
"6550","ADNI","P",4.81687723197749
"6551","ADNI","T",3.28957430415949
"6552","ADNI","O",3.36119692438641
"6553","ADNI","F",1.76586580523375
"6554","ADNI","P",4.93223880326784
"6555","ADNI","T",3.36198205327059
"6556","ADNI","O",3.46191119160502
"6557","ADNI","F",1.76786884209173
"6558","ADNI","P",5.21724490112732
"6559","ADNI","T",3.25152364135002
"6560","ADNI","O",3.42861332052346
"6561","ADNI","F",1.76198207317993
"6562","ADNI","P",5.04673411268097
"6563","ADNI","T",3.32098417156742
"6564","ADNI","O",3.49047985030912
"6565","ADNI","F",1.71549858710153
"6566","ADNI","P",4.90746486851943
"6567","ADNI","T",3.36521045022384
"6568","ADNI","O",3.49264588324445
"6569","ADNI","F",1.84239491535691
"6570","ADNI","P",3.83311991616345
"6571","ADNI","T",3.47515147174858
"6572","ADNI","O",3.01780801417587
"6573","ADNI","F",1.8596181556854
"6574","ADNI","P",3.92576056690041
"6575","ADNI","T",3.81312474233873
"6576","ADNI","O",3.02073619604418
"6577","ADNI","F",1.87571338628548
"6578","ADNI","P",3.59849633353963
"6579","ADNI","T",3.56787308336443
"6580","ADNI","O",3.07565046592397
"6581","ADNI","F",1.84055107365961
"6582","ADNI","P",3.74709845941959
"6583","ADNI","T",3.497774902536
"6584","ADNI","O",3.0017637207619
"6585","ADNI","F",1.88686536237146
"6586","ADNI","P",3.73622485124514
"6587","ADNI","T",3.37895674875822
"6588","ADNI","O",2.99120696597054
"6589","ADNI","F",1.8310570060355
"6590","ADNI","P",4.70888730953788
"6591","ADNI","T",3.33814707346396
"6592","ADNI","O",3.10049670015284
"6593","ADNI","F",1.8597134838107
"6594","ADNI","P",4.34325449800973
"6595","ADNI","T",3.32575604824264
"6596","ADNI","O",3.10446321680621
"6597","ADNI","F",1.85379048515659
"6598","ADNI","P",4.44127276355874
"6599","ADNI","T",3.48944185247138
"6600","ADNI","O",3.09855543280288
"6601","ADNI","F",1.82421893134481
"6602","ADNI","P",4.3497118623698
"6603","ADNI","T",3.3479092252217
"6604","ADNI","O",3.13102735604447
"6605","ADNI","F",1.82729634004817
