rh.aparc.area	bankssts	caudalanteriorcingulate	caudalmiddlefrontal	cuneus	entorhinal	fusiform	inferiorparietal	inferiortemporal	isthmuscingulate	lateraloccipital	lateralorbitofrontal	lingual	medialorbitofrontal	middletemporal	parahippocampal	paracentral	parsopercularis	parsorbitalis	parstriangularis	pericalcarine	postcentral	posteriorcingulate	precentral	precuneus	rostralanteriorcingulate	rostralmiddlefrontal	superiorfrontal	superiorparietal	superiortemporal	supramarginal	frontalpole	temporalpole	transversetemporal	insula	WhiteSurfArea	BrainSegVolNotVent	eTIV
SUBJ139/SUBJ139_ses-2.long.SUBJ139_tmpl	726.0	546.0	1548.0	1551.0	381.0	2407.0	4097.0	3539.0	900.0	5272.0	2376.0	2334.0	1573.0	3134.0	503.0	1148.0	1079.0	717.0	1354.0	1259.0	3684.0	1042.0	4110.0	3511.0	429.0	4687.0	5734.0	5004.0	3071.0	2891.0	270.0	435.0	276.0	2267.0	73853.2	943156.0	1460571.47979
SUBJ139/SUBJ139_ses-3	710.0	534.0	1601.0	1568.0	376.0	2342.0	4119.0	3454.0	901.0	5083.0	2657.0	2336.0	1750.0	3111.0	493.0	1146.0	1130.0	643.0	1351.0	1252.0	3705.0	1050.0	4111.0	3539.0	431.0	4670.0	5657.0	4928.0	3084.0	2934.0	274.0	434.0	278.0	1991.0	73634.3	931201.0	1451390.59548
SUBJ139/SUBJ139_ses-3.long.SUBJ139_tmpl	730.0	536.0	1564.0	1522.0	365.0	2387.0	4018.0	3507.0	903.0	5074.0	2393.0	2304.0	1600.0	3090.0	504.0	1148.0	1063.0	727.0	1345.0	1236.0	3615.0	1010.0	4089.0	3480.0	422.0	4613.0	5689.0	4959.0	3046.0	2889.0	246.0	427.0	271.0	2292.0	73063.0	923305.0	1460571.47979
SUBJ140/SUBJ140_ses-1	989.0	543.0	1888.0	1613.0	375.0	3673.0	6102.0	3731.0	897.0	5189.0	2886.0	3249.0	2000.0	3884.0	742.0	1644.0	1356.0	864.0	1693.0	1533.0	4434.0	1135.0	5243.0	4472.0	489.0	6691.0	6897.0	7272.0	3534.0	4229.0	285.0	504.0	361.0	2443.0	92836.7	1174441.0	1593851.29402
SUBJ140/SUBJ140_ses-1.long.SUBJ140_tmpl	951.0	526.0	1883.0	1574.0	395.0	3601.0	5888.0	3637.0	898.0	5165.0	2948.0	3198.0	1996.0	3757.0	708.0	1611.0	1374.0	840.0	1686.0	1525.0	4461.0	1145.0	4997.0	4497.0	483.0	6460.0	6734.0	7155.0	3506.0	4128.0	323.0	541.0	317.0	2437.0	91345.9	1160881.0	1591286.29228
SUBJ140/SUBJ140_ses-2	997.0	514.0	1994.0	1599.0	420.0	3597.0	6184.0	3752.0	865.0	5401.0	2956.0	3217.0	2016.0	4011.0	731.0	1621.0	1386.0	841.0	1810.0	1485.0	4598.0	1126.0	5347.0	4465.0	478.0	7104.0	6986.0	7170.0	3600.0	4353.0	351.0	540.0	337.0	2956.0	94802.5	1160302.0	1589229.65606
SUBJ140/SUBJ140_ses-2.long.SUBJ140_tmpl	947.0	521.0	1859.0	1532.0	399.0	3580.0	5927.0	3631.0	918.0	5095.0	3000.0	3206.0	2054.0	3891.0	699.0	1623.0	1419.0	868.0	1730.0	1511.0	4418.0	1171.0	5109.0	4463.0	454.0	6662.0	6991.0	6997.0	3593.0	4194.0	330.0	511.0	325.0	2435.0	92064.7	1148787.0	1591286.29228
SUBJ140/SUBJ140_ses-3	969.0	552.0	1924.0	1542.0	472.0	3612.0	5923.0	3512.0	941.0	5022.0	3033.0	3225.0	1911.0	3744.0	684.0	1701.0	1369.0	833.0	1742.0	1498.0	4428.0	1176.0	5216.0	4551.0	439.0	6458.0	7057.0	7191.0	3588.0	4204.0	308.0	578.0	328.0	2469.0	92118.1	1150707.0	1600784.27131
SUBJ140/SUBJ140_ses-3.long.SUBJ140_tmpl	956.0	539.0	1844.0	1602.0	369.0	3576.0	5775.0	3507.0	919.0	5097.0	2771.0	3340.0	1872.0	3692.0	685.0	1640.0	1373.0	814.0	1688.0	1530.0	4335.0	1163.0	5059.0	4534.0	476.0	6305.0	6832.0	7026.0	3516.0	4132.0	281.0	465.0	316.0	2452.0	90480.7	1143547.0	1591286.29228
SUBJ141/SUBJ141_ses-1	1254.0	1397.0	2852.0	1966.0	477.0	3942.0	7817.0	3859.0	1139.0	6159.0	3438.0	3459.0	2309.0	3916.0	795.0	1895.0	1380.0	956.0	1328.0	1834.0	4696.0	1608.0	5689.0	4492.0	839.0	8127.0	7927.0	6521.0	3857.0	4080.0	270.0	524.0	394.0	2620.0	103809.0	1236487.0	1849545.67762
SUBJ141/SUBJ141_ses-1.long.SUBJ141_tmpl	1235.0	1311.0	2820.0	1980.0	511.0	3908.0	7416.0	3989.0	1150.0	5968.0	3191.0	3464.0	2247.0	3916.0	775.0	1790.0	1373.0	920.0	1367.0	2029.0	4653.0	1577.0	5675.0	4552.0	870.0	7970.0	7785.0	6333.0	3808.0	4064.0	288.0	482.0	392.0	2927.0	102734.0	1229751.0	1852256.25726
SUBJ142/SUBJ142_ses-1	868.0	589.0	2012.0	1460.0	359.0	2486.0	5389.0	2836.0	858.0	4379.0	2402.0	2957.0	1398.0	2939.0	552.0	1413.0	1207.0	715.0	1178.0	1501.0	3743.0	988.0	5159.0	3436.0	493.0	5345.0	6359.0	5078.0	3080.0	2943.0	291.0	347.0	261.0	2015.0	76985.5	993976.0	1505523.50356
SUBJ142/SUBJ142_ses-1.long.SUBJ142_tmpl	819.0	579.0	2034.0	1374.0	380.0	2357.0	5289.0	2753.0	807.0	4432.0	2342.0	2910.0	1372.0	2928.0	530.0	1386.0	1169.0	681.0	1157.0	1471.0	3698.0	989.0	4873.0	3487.0	481.0	5049.0	6331.0	4988.0	3093.0	2956.0	254.0	281.0	273.0	2028.0	75491.9	978226.0	1492399.69791
SUBJ142/SUBJ142_ses-2	847.0	548.0	2072.0	1480.0	432.0	2508.0	5573.0	2983.0	787.0	4477.0	2509.0	2985.0	1392.0	3073.0	534.0	1506.0	1212.0	662.0	1204.0	1461.0	3878.0	980.0	5214.0	3447.0	447.0	5334.0	6340.0	5194.0	3015.0	3001.0	298.0	386.0	272.0	1957.0	78010.4	983845.0	1488371.60965
SUBJ142/SUBJ142_ses-2.long.SUBJ142_tmpl	819.0	557.0	2036.0	1396.0	417.0	2397.0	5326.0	2831.0	795.0	4507.0	2370.0	2969.0	1345.0	2950.0	530.0	1406.0	1174.0	699.0	1173.0	1448.0	3790.0	955.0	5115.0	3395.0	487.0	5057.0	6281.0	4966.0	3080.0	2964.0	274.0	353.0	264.0	1993.0	76067.7	968699.0	1492399.69791
SUBJ142/SUBJ142_ses-3	767.0	569.0	2003.0	1451.0	308.0	2297.0	5139.0	2685.0	824.0	4191.0	2312.0	2934.0	1370.0	2877.0	511.0	1480.0	1112.0	689.0	1155.0	1421.0	3651.0	990.0	5120.0	3360.0	461.0	4984.0	6253.0	5024.0	3045.0	2994.0	256.0	334.0	263.0	1958.0	74778.5	954356.0	1516676.73427
SUBJ142/SUBJ142_ses-3.long.SUBJ142_tmpl	812.0	581.0	2038.0	1399.0	373.0	2263.0	5238.0	2636.0	785.0	4226.0	2392.0	2801.0	1334.0	2792.0	507.0	1400.0	1135.0	678.0	1119.0	1475.0	3645.0	931.0	5052.0	3409.0	478.0	4954.0	6298.0	5056.0	3054.0	2983.0	260.0	320.0	262.0	1978.0	74617.5	936703.0	1492399.69791
SUBJ143/SUBJ143_ses-1	1074.0	812.0	2035.0	1904.0	555.0	3033.0	5908.0	3626.0	990.0	5259.0	2972.0	3724.0	1972.0	3993.0	673.0	1762.0	1370.0	760.0	1423.0	1604.0	4296.0	1347.0	5136.0	3787.0	607.0	6118.0	6989.0	5062.0	4103.0	3355.0	273.0	509.0	357.0	2452.0	89826.5	1163842.0	1792146.30731
SUBJ143/SUBJ143_ses-1.long.SUBJ143_tmpl	1060.0	820.0	1944.0	1780.0	534.0	3042.0	5800.0	3534.0	1062.0	5209.0	2932.0	3573.0	1944.0	3865.0	641.0	1678.0	1281.0	747.0	1463.0	1578.0	4309.0	1322.0	5003.0	3630.0	658.0	6017.0	6801.0	4958.0	4009.0	3380.0	283.0	490.0	347.0	2395.0	87963.7	1145940.0	1782661.38509
SUBJ143/SUBJ143_ses-2	1085.0	790.0	2030.0	1861.0	605.0	3050.0	6008.0	3720.0	978.0	5249.0	2986.0	3597.0	1854.0	3991.0	662.0	1617.0	1337.0	722.0	1393.0	1557.0	4285.0	1266.0	4989.0	3644.0	615.0	6150.0	6813.0	5007.0	4053.0	3345.0	269.0	480.0	345.0	2382.0	88724.3	1123091.0	1788409.8862
SUBJ143/SUBJ143_ses-2.long.SUBJ143_tmpl	1061.0	789.0	1934.0	1748.0	537.0	3008.0	5735.0	3461.0	1034.0	5142.0	2940.0	3477.0	1879.0	3803.0	642.0	1583.0	1288.0	719.0	1425.0	1536.0	4271.0	1253.0	4925.0	3555.0	619.0	5954.0	6700.0	4902.0	3995.0	3343.0	270.0	495.0	342.0	2417.0	86780.2	1111440.0	1782661.38509
SUBJ143/SUBJ143_ses-3	1017.0	804.0	1888.0	1861.0	479.0	3046.0	5919.0	3218.0	940.0	5274.0	2569.0	3911.0	1964.0	3688.0	638.0	1651.0	1345.0	716.0	1474.0	1505.0	4251.0	1013.0	5074.0	3789.0	589.0	5356.0	6760.0	4909.0	3866.0	3325.0	330.0	370.0	361.0	2415.0	86308.7	1136529.0	1681518.10246
SUBJ143/SUBJ143_ses-3.long.SUBJ143_tmpl	1060.0	792.0	1976.0	1873.0	470.0	3068.0	5821.0	3495.0	1072.0	5123.0	2883.0	3755.0	1942.0	3816.0	624.0	1706.0	1332.0	742.0	1520.0	1615.0	4343.0	1285.0	5118.0	3712.0	616.0	5700.0	6800.0	5019.0	3918.0	3381.0	222.0	366.0	356.0	2527.0	87918.0	1133260.0	1782661.38509
SUBJ144/SUBJ144_ses-1	925.0	512.0	1919.0	1413.0	548.0	2947.0	5658.0	3670.0	974.0	4663.0	3185.0	3085.0	2058.0	3640.0	736.0	1350.0	1305.0	878.0	1403.0	1717.0	4253.0	924.0	4784.0	3770.0	465.0	6318.0	6218.0	4472.0	3783.0	4617.0	278.0	503.0	337.0	2541.0	85828.8	1059082.0	1576737.38903
SUBJ144/SUBJ144_ses-1.long.SUBJ144_tmpl	693.0	535.0	1939.0	1408.0	500.0	2786.0	5147.0	3344.0	973.0	4505.0	3107.0	2723.0	2069.0	3370.0	664.0	1273.0	1260.0	820.0	1375.0	1549.0	4201.0	944.0	4714.0	3777.0	458.0	6197.0	6198.0	4223.0	3840.0	4635.0	299.0	487.0	354.0	2619.0	82970.0	1040312.0	1583987.33815
SUBJ144/SUBJ144_ses-2	730.0	509.0	1909.0	1570.0	510.0	2617.0	5714.0	3194.0	953.0	5112.0	3026.0	2877.0	2012.0	3281.0	627.0	1326.0	1371.0	820.0	1393.0	1654.0	4391.0	878.0	4748.0	3756.0	438.0	6590.0	6272.0	4327.0	4048.0	5032.0	317.0	582.0	351.0	2881.0	85770.8	1017304.0	1584036.62368
SUBJ144/SUBJ144_ses-2.long.SUBJ144_tmpl	670.0	507.0	1951.0	1391.0	499.0	2679.0	6041.0	3411.0	948.0	4555.0	3098.0	2726.0	2018.0	3416.0	609.0	1258.0	1257.0	818.0	1375.0	1581.0	4241.0	895.0	4807.0	3687.0	450.0	6294.0	6236.0	4252.0	3857.0	4831.0	318.0	482.0	326.0	2591.0	84074.5	1001954.0	1583987.33815
SUBJ144/SUBJ144_ses-3	724.0	493.0	2116.0	1387.0	438.0	2628.0	5159.0	2716.0	982.0	4559.0	2830.0	2922.0	2005.0	3283.0	623.0	1358.0	1296.0	862.0	1419.0	1914.0	4199.0	856.0	4792.0	3855.0	498.0	5928.0	6354.0	4227.0	3766.0	4667.0	294.0	489.0	350.0	3077.0	83022.0	1023466.0	1366673.18505
SUBJ144/SUBJ144_ses-3.long.SUBJ144_tmpl	789.0	503.0	1993.0	1424.0	496.0	2683.0	5407.0	3083.0	938.0	4332.0	3111.0	2847.0	2146.0	3328.0	612.0	1269.0	1271.0	840.0	1401.0	1646.0	4196.0	876.0	4746.0	3734.0	463.0	6073.0	6203.0	4181.0	3825.0	4641.0	291.0	437.0	331.0	2649.0	82766.6	1027651.0	1583987.33815
SUBJ146/SUBJ146_ses-1	857.0	639.0	2222.0	1696.0	453.0	3059.0	5535.0	3488.0	742.0	5619.0	2575.0	3212.0	1754.0	3651.0	572.0	1502.0	1401.0	870.0	1312.0	1712.0	4181.0	1104.0	5061.0	3643.0	482.0	6321.0	7899.0	5355.0	3336.0	3535.0	329.0	536.0	260.0	2629.0	87540.4	1130665.0	1515767.53872
SUBJ146/SUBJ146_ses-1.long.SUBJ146_tmpl	849.0	633.0	2181.0	1595.0	402.0	3012.0	5428.0	3511.0	749.0	5536.0	2844.0	3231.0	1728.0	3571.0	571.0	1448.0	1391.0	858.0	1371.0	1657.0	4100.0	1054.0	5038.0	3690.0	477.0	6220.0	7930.0	5307.0	3288.0	3550.0	309.0	548.0	275.0	2149.0	86500.2	1121406.0	1517203.22383
SUBJ147/SUBJ147_ses-1	698.0	527.0	2122.0	1421.0	356.0	2189.0	4670.0	3083.0	789.0	4543.0	2843.0	2518.0	1459.0	2877.0	526.0	1373.0	1182.0	793.0	1180.0	1467.0	3659.0	1016.0	4372.0	3641.0	431.0	5823.0	6291.0	4917.0	2752.0	3267.0	249.0	462.0	245.0	2167.0	75895.6	947664.0	1319961.98373
SUBJ147/SUBJ147_ses-1.long.SUBJ147_tmpl	696.0	544.0	2084.0	1380.0	370.0	2249.0	4666.0	3077.0	797.0	4535.0	2479.0	2568.0	1485.0	2825.0	433.0	1366.0	1160.0	813.0	1212.0	1499.0	3680.0	993.0	4320.0	3608.0	427.0	5725.0	6259.0	4857.0	2703.0	3287.0	260.0	485.0	252.0	2451.0	75542.3	937670.0	1319771.91566
SUBJ148/SUBJ148_ses-1	809.0	747.0	2035.0	1685.0	375.0	2478.0	5338.0	2980.0	861.0	5528.0	2743.0	3055.0	1828.0	3917.0	619.0	1553.0	1043.0	747.0	1609.0	1513.0	3603.0	1001.0	3953.0	3258.0	632.0	6431.0	6375.0	4655.0	3648.0	2752.0	305.0	423.0	273.0	2241.0	81014.4	948715.0	1382231.48779
SUBJ148/SUBJ148_ses-1.long.SUBJ148_tmpl	836.0	718.0	1893.0	1679.0	372.0	2455.0	5133.0	2939.0	799.0	5582.0	2527.0	3047.0	1912.0	3791.0	629.0	1551.0	1030.0	732.0	1568.0	1500.0	3546.0	987.0	3901.0	3248.0	604.0	6307.0	6380.0	4728.0	3580.0	2739.0	294.0	441.0	248.0	2190.0	79880.0	940940.0	1375164.11919
SUBJ148/SUBJ148_ses-2	823.0	695.0	1924.0	1723.0	407.0	2505.0	5551.0	2981.0	822.0	5693.0	2682.0	3058.0	1781.0	4043.0	600.0	1521.0	1056.0	722.0	1590.0	1451.0	3535.0	973.0	3936.0	3271.0	621.0	6384.0	6305.0	4742.0	3668.0	2723.0	304.0	347.0	276.0	2252.0	80960.1	936254.0	1370194.05752
SUBJ148/SUBJ148_ses-2.long.SUBJ148_tmpl	831.0	701.0	1855.0	1707.0	404.0	2444.0	5272.0	2915.0	817.0	5735.0	2555.0	3031.0	1880.0	3892.0	643.0	1575.0	1033.0	721.0	1550.0	1456.0	3512.0	980.0	3902.0	3189.0	597.0	6300.0	6261.0	4793.0	3545.0	2765.0	290.0	431.0	262.0	2184.0	80024.6	927685.0	1375164.11919
SUBJ148/SUBJ148_ses-3	854.0	721.0	1953.0	1763.0	370.0	2519.0	5761.0	3052.0	848.0	5626.0	2827.0	3068.0	1762.0	3917.0	609.0	1527.0	1053.0	809.0	1612.0	1430.0	3620.0	1000.0	4190.0	3266.0	664.0	6495.0	6526.0	5004.0	3662.0	2891.0	295.0	399.0	277.0	2324.0	82695.8	914350.0	1365116.09294
SUBJ148/SUBJ148_ses-3.long.SUBJ148_tmpl	841.0	710.0	1886.0	1706.0	344.0	2448.0	5460.0	2901.0	803.0	5735.0	2600.0	3017.0	1844.0	3870.0	619.0	1575.0	1052.0	764.0	1524.0	1468.0	3571.0	1024.0	4079.0	3194.0	595.0	6328.0	6364.0	4804.0	3535.0	2814.0	304.0	386.0	254.0	2183.0	80603.6	903479.0	1375164.11919
SUBJ152/SUBJ152_ses-1	845.0	899.0	2437.0	1500.0	498.0	3403.0	4802.0	3612.0	969.0	5315.0	2719.0	3097.0	1729.0	3485.0	644.0	1583.0	1567.0	729.0	1570.0	1396.0	4009.0	1233.0	4917.0	4018.0	650.0	6338.0	7652.0	4891.0	3755.0	3705.0	293.0	521.0	344.0	2801.0	87922.5	1047894.0	1552696.63027
SUBJ152/SUBJ152_ses-1.long.SUBJ152_tmpl	823.0	904.0	2355.0	1480.0	452.0	3343.0	4736.0	3473.0	996.0	5195.0	2662.0	3073.0	1760.0	3468.0	632.0	1566.0	1526.0	718.0	1567.0	1239.0	3947.0	1224.0	5133.0	3904.0	663.0	5935.0	7404.0	4750.0	3668.0	3649.0	223.0	454.0	353.0	2866.0	86141.7	1039647.0	1558462.95189
SUBJ152/SUBJ152_ses-2	827.0	885.0	2474.0	1364.0	458.0	3368.0	4611.0	3381.0	971.0	5229.0	2568.0	2988.0	1666.0	3396.0	574.0	1420.0	1441.0	675.0	1509.0	1374.0	3954.0	1196.0	5204.0	3585.0	632.0	5857.0	7382.0	4794.0	3630.0	3560.0	246.0	410.0	335.0	2513.0	84465.6	1019201.0	1570400.25628
SUBJ152/SUBJ152_ses-2.long.SUBJ152_tmpl	799.0	851.0	2305.0	1430.0	440.0	3349.0	4595.0	3465.0	959.0	5098.0	2483.0	2963.0	1795.0	3371.0	607.0	1467.0	1525.0	694.0	1483.0	1193.0	3908.0	1120.0	5010.0	3781.0	672.0	5766.0	7251.0	4594.0	3628.0	3492.0	213.0	431.0	323.0	2696.0	83754.5	1008181.0	1558462.95189
SUBJ153/SUBJ153_ses-1	806.0	859.0	2478.0	1406.0	411.0	2531.0	4620.0	3008.0	901.0	4995.0	2652.0	3062.0	1602.0	3695.0	476.0	1542.0	1309.0	714.0	1175.0	1789.0	3850.0	973.0	3999.0	3375.0	610.0	6550.0	6620.0	4798.0	3327.0	3142.0	249.0	462.0	295.0	2159.0	80438.8	962404.0	1407046.81361
SUBJ153/SUBJ153_ses-1.long.SUBJ153_tmpl	758.0	838.0	2404.0	1365.0	440.0	2386.0	4572.0	2821.0	918.0	4884.0	2492.0	3009.0	1700.0	3454.0	464.0	1493.0	1319.0	722.0	1155.0	1670.0	3798.0	1167.0	3891.0	3317.0	638.0	6290.0	6477.0	4733.0	3293.0	3131.0	258.0	500.0	285.0	2059.0	78702.7	934567.0	1394294.54853
SUBJ153/SUBJ153_ses-2	740.0	741.0	2301.0	1363.0	399.0	2328.0	4440.0	2730.0	921.0	4605.0	2358.0	2954.0	1587.0	3342.0	483.0	1413.0	1264.0	677.0	1229.0	1631.0	3581.0	1081.0	3883.0	3307.0	628.0	6005.0	6126.0	4732.0	3162.0	3028.0	261.0	386.0	245.0	1983.0	75910.3	903953.0	1390426.21284
SUBJ153/SUBJ153_ses-2.long.SUBJ153_tmpl	767.0	766.0	2340.0	1355.0	420.0	2309.0	4368.0	2706.0	900.0	4708.0	2470.0	3004.0	1651.0	3285.0	465.0	1394.0	1313.0	666.0	1116.0	1682.0	3558.0	1108.0	3742.0	3311.0	629.0	5795.0	6095.0	4684.0	3176.0	3041.0	223.0	392.0	253.0	2126.0	75817.3	902332.0	1394294.54853
SUBJ154/SUBJ154_ses-1	1037.0	537.0	2077.0	1506.0	313.0	2391.0	5334.0	3152.0	886.0	3705.0	2403.0	2782.0	1655.0	3583.0	559.0	1176.0	1134.0	767.0	1275.0	1468.0	4009.0	1054.0	4275.0	3192.0	472.0	5583.0	6293.0	4941.0	3271.0	3005.0	251.0	450.0	298.0	1898.0	76733.5	1020478.0	1433337.97109
SUBJ154/SUBJ154_ses-1.long.SUBJ154_tmpl	956.0	557.0	2035.0	1443.0	296.0	2366.0	4888.0	2878.0	854.0	3791.0	2318.0	2737.0	1584.0	3281.0	519.0	1154.0	1058.0	787.0	1227.0	1479.0	3946.0	1070.0	4235.0	3122.0	453.0	5372.0	6293.0	4805.0	3166.0	2953.0	262.0	488.0	261.0	1854.0	74489.0	1008606.0	1427325.85187
SUBJ154/SUBJ154_ses-2	929.0	562.0	2168.0	1449.0	317.0	2286.0	5128.0	3033.0	850.0	3669.0	2263.0	2748.0	1558.0	3362.0	519.0	1167.0	1089.0	763.0	1245.0	1462.0	4027.0	1097.0	4227.0	3171.0	451.0	5477.0	6252.0	4935.0	3242.0	2993.0	232.0	424.0	281.0	1833.0	75213.4	994717.0	1423897.59657
SUBJ154/SUBJ154_ses-2.long.SUBJ154_tmpl	961.0	567.0	2030.0	1403.0	270.0	2344.0	4949.0	2900.0	848.0	3767.0	2361.0	2740.0	1555.0	3259.0	530.0	1193.0	1056.0	769.0	1229.0	1443.0	4008.0	1064.0	4257.0	3089.0	439.0	5457.0	6291.0	4904.0	3195.0	2906.0	236.0	412.0	260.0	1848.0	74536.5	993149.0	1427325.85187
SUBJ154/SUBJ154_ses-3	930.0	569.0	2088.0	1416.0	300.0	2232.0	4840.0	2875.0	861.0	3619.0	1998.0	2657.0	1470.0	3251.0	532.0	1175.0	1102.0	783.0	1193.0	1510.0	3971.0	1090.0	4266.0	3113.0	452.0	5514.0	6219.0	4828.0	3209.0	2933.0	241.0	434.0	289.0	2136.0	74097.1	980948.0	1420437.12366
SUBJ154/SUBJ154_ses-3.long.SUBJ154_tmpl	966.0	568.0	2033.0	1412.0	292.0	2275.0	4782.0	2851.0	836.0	3659.0	2358.0	2606.0	1511.0	3234.0	505.0	1188.0	1052.0	773.0	1204.0	1449.0	3871.0	1065.0	4248.0	3115.0	446.0	5389.0	6273.0	4727.0	3165.0	2897.0	222.0	395.0	245.0	1863.0	73473.6	971703.0	1427325.85187
SUBJ155/SUBJ155_ses-1	989.0	743.0	2288.0	1459.0	323.0	2907.0	5131.0	3093.0	827.0	5023.0	2923.0	3389.0	1660.0	3384.0	700.0	1442.0	1092.0	818.0	1347.0	1709.0	3426.0	1216.0	5025.0	3260.0	583.0	5393.0	6344.0	4698.0	3573.0	3173.0	290.0	456.0	334.0	2129.0	81082.9	1125921.0	1583473.01708
SUBJ155/SUBJ155_ses-1.long.SUBJ155_tmpl	912.0	724.0	2351.0	1504.0	315.0	2888.0	5001.0	2900.0	836.0	5109.0	2852.0	3260.0	1697.0	3390.0	661.0	1419.0	1144.0	818.0	1329.0	1705.0	3463.0	1201.0	4817.0	3350.0	551.0	5397.0	6197.0	4570.0	3660.0	3044.0	291.0	482.0	301.0	2118.0	80253.6	1119285.0	1574978.89845
SUBJ155/SUBJ155_ses-2	658.0	783.0	2242.0	1510.0	352.0	2686.0	4754.0	2861.0	868.0	4910.0	2833.0	3323.0	1854.0	3109.0	644.0	1471.0	1137.0	815.0	1285.0	1771.0	3477.0	1311.0	5311.0	3316.0	598.0	5544.0	6296.0	4670.0	3337.0	3459.0	260.0	460.0	237.0	1930.0	80066.1	1093954.0	1597771.74623
SUBJ155/SUBJ155_ses-2.long.SUBJ155_tmpl	912.0	727.0	2419.0	1515.0	350.0	2983.0	4986.0	2800.0	828.0	4971.0	2787.0	3347.0	1748.0	3274.0	652.0	1440.0	1162.0	833.0	1343.0	1650.0	3540.0	1224.0	5221.0	3343.0	559.0	5480.0	6361.0	4648.0	3617.0	3134.0	281.0	496.0	327.0	2483.0	81442.2	1101271.0	1574978.89845
SUBJ155/SUBJ155_ses-3	844.0	604.0	2080.0	1305.0	294.0	2569.0	4757.0	2611.0	705.0	4545.0	2402.0	3110.0	1463.0	3000.0	586.0	1348.0	1005.0	777.0	1239.0	1527.0	3167.0	1041.0	4699.0	2973.0	459.0	4988.0	5615.0	4298.0	3277.0	2885.0	286.0	420.0	288.0	2203.0	73368.1	955254.0	1365928.73091
SUBJ155/SUBJ155_ses-3.long.SUBJ155_tmpl	870.0	788.0	2844.0	1739.0	264.0	2911.0	5005.0	2824.0	848.0	5698.0	3106.0	3535.0	1494.0	3052.0	645.0	1357.0	1353.0	876.0	1465.0	2025.0	3317.0	1138.0	4954.0	3095.0	936.0	5864.0	6355.0	4723.0	3193.0	2861.0	189.0	329.0	300.0	2229.0	82135.8	1010671.0	1574978.89845
SUBJ157/SUBJ157_ses-1	850.0	783.0	2264.0	1351.0	330.0	2484.0	5670.0	2737.0	807.0	4395.0	2738.0	2567.0	1343.0	3059.0	538.0	1489.0	1215.0	794.0	1251.0	1138.0	4228.0	1201.0	5391.0	3405.0	460.0	5915.0	6301.0	4660.0	3471.0	3469.0	265.0	474.0	294.0	2155.0	79482.6	945115.0	1368217.91024
SUBJ157/SUBJ157_ses-1.long.SUBJ157_tmpl	821.0	727.0	2131.0	1299.0	353.0	2260.0	5165.0	2595.0	771.0	4111.0	2356.0	2462.0	1328.0	2856.0	538.0	1457.0	1183.0	748.0	1211.0	1096.0	4102.0	1150.0	5107.0	3301.0	454.0	5724.0	6059.0	4671.0	3303.0	3412.0	259.0	440.0	301.0	2349.0	76102.0	927495.0	1349619.17958
SUBJ157/SUBJ157_ses-2	774.0	753.0	2268.0	1298.0	306.0	2494.0	5332.0	2715.0	778.0	4158.0	2801.0	2500.0	1604.0	2948.0	505.0	1450.0	1196.0	778.0	1233.0	1085.0	4173.0	1202.0	5198.0	3405.0	530.0	5821.0	6390.0	4560.0	3273.0	3204.0	253.0	425.0	305.0	2162.0	77871.4	927624.0	1353849.38414
SUBJ157/SUBJ157_ses-2.long.SUBJ157_tmpl	829.0	717.0	2112.0	1281.0	317.0	2269.0	5119.0	2606.0	758.0	4148.0	2482.0	2417.0	1403.0	2873.0	512.0	1448.0	1181.0	744.0	1171.0	1098.0	4111.0	1159.0	5142.0	3305.0	470.0	5699.0	6173.0	4603.0	3271.0	3435.0	306.0	443.0	286.0	2264.0	76151.3	923987.0	1349619.17958
SUBJ157/SUBJ157_ses-3	744.0	613.0	2044.0	1175.0	263.0	1901.0	4812.0	2232.0	671.0	3728.0	2517.0	2171.0	1264.0	2458.0	450.0	1383.0	1003.0	685.0	1071.0	979.0	3794.0	1093.0	4854.0	3064.0	406.0	4949.0	5607.0	4064.0	2878.0	2902.0	231.0	375.0	280.0	1876.0	68526.2	795110.0	1183785.35498
SUBJ157/SUBJ157_ses-3.long.SUBJ157_tmpl	742.0	702.0	2346.0	1185.0	256.0	2097.0	4753.0	2300.0	767.0	3906.0	2789.0	2627.0	1277.0	2558.0	497.0	1387.0	1271.0	637.0	1136.0	995.0	3913.0	1044.0	5154.0	3154.0	719.0	6061.0	6397.0	4466.0	2920.0	3048.0	185.0	333.0	297.0	2805.0	74648.5	828814.0	1349619.17958
SUBJ161/SUBJ161_ses-1	834.0	756.0	2253.0	1841.0	536.0	3074.0	5423.0	3369.0	836.0	5108.0	2414.0	3503.0	1849.0	3513.0	649.0	1615.0	1297.0	748.0	1425.0	1615.0	4256.0	1189.0	4843.0	3572.0	598.0	5737.0	6839.0	5266.0	3660.0	3755.0	272.0	402.0	272.0	2050.0	85367.2	1060203.0	1552698.25307
SUBJ161/SUBJ161_ses-1.long.SUBJ161_tmpl	807.0	768.0	2281.0	1686.0	543.0	3056.0	5521.0	3223.0	841.0	4998.0	2501.0	3460.0	1770.0	3479.0	601.0	1609.0	1303.0	725.0	1428.0	1652.0	4336.0	1200.0	4751.0	3594.0	587.0	5519.0	6738.0	5247.0	3720.0	3673.0	279.0	410.0	265.0	2002.0	84570.8	1049479.0	1565827.45344
